Date,Stock_A_Price,Stock_B_Price,Stock_C_Price,Stock_A_Volume,Stock_B_Volume,Stock_C_Volume
2019-11-04,120.60585836311917,141.93238266595594,117.18236678016152,38378,32758,15222
2019-11-05,75.50255180789296,62.3805619126271,42.98812817412549,26130,32918,8061
2019-11-06,68.02736001814753,67.73658512481003,86.19964416991888,20085,34033,11994
2019-11-07,128.10205410802024,127.10385401503795,99.97781459534858,15486,50549,38023
2019-11-08,62.87470150773784,72.9769910582112,58.14455708894157,14632,59743,11957
2019-11-09,92.42424737801893,99.308998641144,92.64284468583715,16197,26293,35843
2019-11-10,65.4622738297497,140.06593438175315,108.0770220856113,46466,22833,39707
2019-11-11,133.4962533598051,178.27029571002845,73.6754765771048,41886,23126,35144
2019-11-12,58.925877824161255,114.67179885626084,100.30434343192348,43095,26175,24089
2019-11-13,136.33519357794032,90.99416540751986,101.92289340973629,27504,48083,28959
2019-11-14,149.42947765193682,117.85258105692189,82.79827595605204,40359,40558,27353
2019-11-15,78.18909345158296,121.48401408237387,51.53080077736848,12444,59535,34846
2019-11-16,92.26207591278198,118.31948311086603,111.09657949510503,40165,14855,15438
2019-11-17,118.48773929545314,136.44392991061414,63.8426698736844,11849,48816,13801
2019-11-18,146.44350556727977,135.5962322278372,87.27190063339415,31370,40267,10915
2019-11-19,56.51500395348563,163.83505687478078,65.62570438729844,29092,19173,13756
2019-11-20,102.77478440295438,147.01597729122147,72.36405043336295,45395,27529,12594
2019-11-21,120.6577300894915,67.1241892216501,101.77593600829799,41505,56662,38861
2019-11-22,115.82932260595852,162.4272285957211,52.86131616644149,16999,44477,23534
2019-11-23,88.74969223054181,121.94247836550298,44.59829821703066,19224,50337,32880
2019-11-24,75.55911770031668,93.94716590479506,68.71344786685498,37331,35069,31071
2019-11-25,107.34527065449838,85.5203712577083,48.67763725272052,46614,19977,15014
2019-11-26,89.81286499421459,105.5394000979293,113.63787024912452,20033,53519,34788
2019-11-27,141.3769684959805,103.51901726861392,102.01901667228157,43411,26732,27444
2019-11-28,139.79365798172824,68.88654175633398,42.273606491603616,36608,54813,17216
2019-11-29,141.84471299463183,173.52847928478576,93.64514949273307,41247,35248,12351
2019-11-30,68.07103024435008,124.27039123005257,119.39693885157016,16329,54537,32062
2019-12-01,121.46733073604764,90.08794295385604,94.18506269801988,32259,15342,32619
2019-12-02,74.80978556839256,73.06551881432345,77.68842060273815,40435,26049,35268
2019-12-03,74.56475229036369,151.94279058177682,84.51345810717416,46492,24028,13446
2019-12-04,103.05706040954261,102.03661335458919,67.22132810294991,26958,47746,33360
2019-12-05,73.06097530576568,144.6771950216074,104.39600468100417,44017,15983,30665
2019-12-06,144.48630255235048,82.10270685318172,60.545677440449424,40424,56314,21615
2019-12-07,126.90747901268335,87.99334580149514,79.37581652611328,31118,53202,21209
2019-12-08,134.3014840004551,152.41622371728067,116.74136987003236,19480,58527,20550
2019-12-09,74.81337902302127,131.9234880365172,71.81204177757758,21277,13233,25548
2019-12-10,143.30948214725566,168.6588609044084,112.97104913901275,48711,33302,11205
2019-12-11,81.73147465976432,94.35525880594487,119.26575661453239,39972,29228,39759
2019-12-12,73.72312347362866,170.420878668922,93.74360407648993,26749,20789,29054
2019-12-13,102.48115112886107,148.1586693159824,88.5051985492072,23639,19356,20198
2019-12-14,86.88984780352094,118.7766506012416,78.73495742504606,42542,32863,19897
2019-12-15,145.05924323855177,105.60602040858156,113.57730097122062,42976,56004,17343
2019-12-16,58.8354501271869,162.02081626993348,59.315733793637165,18596,20499,21451
2019-12-17,62.20351277331807,122.8272952941453,44.63364167262439,21811,51342,35177
2019-12-18,92.93333436352299,87.8912001209037,43.29815040120354,49854,47224,27276
2019-12-19,115.88761645101067,69.0958656828925,90.17387631802214,38868,29771,11327
2019-12-20,122.61616073212952,120.33028658686571,40.30426780806667,25475,49916,30557
2019-12-21,100.64018743237628,119.06293315751857,108.60599055254332,48373,20238,24853
2019-12-22,95.95752393792097,70.94594154706257,72.85713870950948,38207,28976,34906
2019-12-23,83.12597354218158,144.7526949253333,79.77179708218034,34094,48881,23869
2019-12-24,138.49817429113034,61.833200526742324,67.96962628245475,30186,54315,19800
2019-12-25,86.7527928382491,158.5631394261792,57.4382615255989,33798,59060,14274
2019-12-26,116.23945294544045,113.31601046999927,50.94250422257034,46463,51693,10027
2019-12-27,111.31981994516329,61.61387337513678,99.97355433123009,19491,26521,8506
2019-12-28,127.60538465408614,128.69038891984474,55.88169507130122,42304,51691,36731
2019-12-29,54.38362214784151,104.8670120766847,72.30036205963279,28034,35568,25372
2019-12-30,102.26612844801635,136.4027420118736,82.99363908795829,33750,20370,8317
2019-12-31,130.76998528123715,129.28762682061046,46.99853161284998,15511,33877,18978
2020-01-01,142.6568171381786,161.01588986922383,94.95126929342189,40308,22256,23242
2020-01-02,83.39762128747351,81.91121057554989,83.82897178242087,18817,17213,11935
2020-01-03,149.5067314119233,134.73738521244377,62.75525025806374,39502,49306,37621
2020-01-04,103.87756200308814,175.68381953802418,78.63392521397324,30753,42487,23065
2020-01-05,65.70412453824851,138.96132892308873,48.15291280536155,18724,20902,35639
2020-01-06,114.09770510814506,69.29553938254494,100.55835730843667,26065,37074,31232
2020-01-07,80.8396168551566,78.565937016092,110.62451686543956,42818,49568,38602
2020-01-08,60.47007699291692,121.02743038701911,85.60863042994359,32880,28931,17319
2020-01-09,121.81114163240142,135.29451209842398,53.7845442712181,35304,27253,13983
2020-01-10,126.70434838797352,87.76611412282102,109.37708354624407,39991,49726,20915
2020-01-11,86.13234296390202,140.59383056222686,62.064623314517846,17697,13366,12107
2020-01-12,118.61221613102273,120.78509581116953,79.93893395053672,11356,20737,13379
2020-01-13,118.77497209932531,107.59025640880272,70.34123206735052,37009,33706,21272
2020-01-14,123.06067464768626,107.53416276469103,70.33957172903033,40619,35165,32236
2020-01-15,77.51531652589682,170.04972161286395,99.0136397707399,30100,33576,28261
2020-01-16,133.62299940862863,104.55667917211593,53.10114825893127,47937,26108,25768
2020-01-17,118.26344402929286,148.82597218674633,107.55642760577585,19184,51463,22892
2020-01-18,60.646831580224614,179.52283001055514,70.91560172667405,20173,58700,14357
2020-01-19,67.99192834380875,119.32191442204326,100.15490305306918,46573,17256,15564
2020-01-20,95.04555912174116,63.46570401995364,86.31371028109537,14114,39569,34352
2020-01-21,103.48483158763406,161.85638419561138,48.37398325640615,43121,56981,23269
2020-01-22,130.10891561868436,112.69773887872788,105.89840663836809,26188,13514,20433
2020-01-23,55.172541323113066,173.8754309655761,116.70842852147521,47193,13707,16555
2020-01-24,56.35338018734605,98.88510067701361,44.65601942173332,10024,23070,10850
2020-01-25,96.25012716055883,80.48146043266334,61.693897721590425,29121,27158,37447
2020-01-26,74.89878536348215,154.54769659521432,117.16222838212776,23071,56936,35142
2020-01-27,90.19969987039664,160.25627384432897,61.512378657287634,39449,40547,23074
2020-01-28,90.0971653948572,85.48886724922377,68.39441571698625,39935,19516,23662
2020-01-29,63.14212151539317,120.462999139186,80.38034460713226,11936,41302,18244
2020-01-30,107.19838852789704,156.9216452812028,109.20974870514723,11670,32592,21846
2020-01-31,108.2213212405201,135.8892017398742,55.95809614657697,47267,46609,37368
2020-02-01,129.0295616797979,115.87317701882691,61.86399876458506,35353,28953,37114
2020-02-02,133.67692793772832,157.078001572311,54.13230480220924,46443,45078,39248
2020-02-03,68.35112000758045,116.95068849996281,83.23096551921772,33577,24841,16560
2020-02-04,146.22386024246944,73.70964705305722,87.78840844157378,18538,46817,9663
2020-02-05,85.31467171008711,129.9234032948558,105.29474060803406,20009,27722,27695
2020-02-06,130.41166467180784,89.5665623493987,99.74287058123636,38023,16386,9693
2020-02-07,138.51589454104922,70.02767305065228,111.26737456882482,11999,14939,39038
2020-02-08,129.41909680105118,131.30193875416597,114.95537078297406,45225,39360,35087
2020-02-09,78.85664955665935,93.78364467196005,69.51831367685742,44624,53330,34163
2020-02-10,62.59703011585357,162.49439289251,50.97997754519746,11879,42843,31965
2020-02-11,142.98737619107908,89.38780966493594,61.83254996354278,32208,57267,14735
2020-02-12,59.04015792872293,121.84650989197556,74.38209799891415,10698,39617,21191
2020-02-13,56.64002575775221,76.21566057401844,54.485851158735194,44609,39504,20754
2020-02-14,104.51626652596488,137.4305094196884,44.132270061354795,48916,31944,20792
2020-02-15,54.42357153187976,72.44957670485124,86.03405799236718,18060,16385,8527
2020-02-16,147.89077847297813,118.17945617501283,44.85154449768697,35352,16562,26108
2020-02-17,82.9164837621394,149.82970307648958,46.79006265450765,42657,13873,33314
2020-02-18,76.4621011029977,93.65241657086287,101.19449903141438,46348,55453,19557
2020-02-19,82.822102161251,82.31771489790003,72.838693088744,38132,35503,34452
2020-02-20,104.28200414127073,174.00495446435588,86.63188970834072,21051,41786,10944
2020-02-21,128.4988311159289,151.92948958667907,91.07562773143357,25394,50433,37707
2020-02-22,133.1804288521153,86.36648913884075,82.85699667220955,30492,18845,9478
2020-02-23,69.013445009776,133.4239294299894,111.93084215619551,12133,57268,39127
2020-02-24,53.4343377912388,117.57858900601406,102.75200927951667,14542,49688,8022
2020-02-25,102.00462277176817,148.5915454528381,75.56578907935489,44249,14049,22000
2020-02-26,90.58241829573424,160.53276557541835,75.29266296693956,45859,14116,22598
2020-02-27,50.807978991020306,150.7532837160281,56.65548738668528,12529,22887,14338
2020-02-28,90.28795774083449,68.00277414044766,94.254681735846,20438,35057,32350
2020-02-29,146.5144300911288,92.98936181058534,75.60990661693504,42626,19462,26249
2020-03-01,143.36281678133145,91.33522094016561,50.47323820881283,42503,20692,36251
2020-03-02,53.327071978772764,114.16364247932506,47.15034473568214,40016,30769,37370
2020-03-03,87.75740666254401,118.88384993380305,118.78418039377709,26330,20750,19385
2020-03-04,118.59686006910647,132.56989209363692,104.80534388425008,13006,23821,30997
2020-03-05,87.51650157628626,146.78834982131866,51.91516859383171,29330,54982,16423
2020-03-06,143.27502069871994,175.78235440500094,99.66335507656973,16297,18991,21832
2020-03-07,145.79992700700024,129.7995664180945,74.68778112816162,26474,12414,16777
2020-03-08,51.401985606637446,147.34669311910096,100.75581337314318,16141,21011,15775
2020-03-09,53.62545046769153,106.062736602569,57.65875645181162,22096,53271,19907
2020-03-10,56.87606554543198,162.95762595451555,57.257347334341624,42776,29563,29794
2020-03-11,103.32088043786231,128.7994417684892,78.08028262277486,22858,31739,16072
2020-03-12,118.89182168781709,83.25855765246749,51.77521874325261,16638,50974,18868
2020-03-13,75.87319264105443,155.17180861620872,118.33817640245886,22845,26753,33780
2020-03-14,88.72529104296058,100.54042894698921,79.19686616677784,24050,54706,15036
2020-03-15,142.53714665082873,139.55116375682675,55.43068509270227,32646,15804,26539
2020-03-16,117.46890716449761,148.42249552972,47.298830609249045,22248,24115,38097
2020-03-17,96.85697553004725,77.7496070902231,48.011484305963776,34504,39211,8923
2020-03-18,125.79374447087991,131.44706423864483,85.01104123263698,18360,49655,10789
2020-03-19,70.82752244866013,111.86433098208272,116.33693560952052,49802,21741,38657
2020-03-20,94.7159659137355,140.69363327606993,88.28944036905459,37307,58620,26990
2020-03-21,80.44409456185409,62.3292819017091,94.59848805969496,19078,23506,37155
2020-03-22,50.87826892403715,60.35991097228884,97.52511004717118,18432,25993,26017
2020-03-23,59.92293672421029,64.89328271623395,61.087926686279125,26366,39105,27308
2020-03-24,134.43318097370036,106.19113804539333,104.44545906760185,16422,18626,33691
2020-03-25,86.989440175541,105.18672545357471,86.92443406114377,37022,36625,30216
2020-03-26,67.82345674240284,112.67564418489386,95.21485364619026,11016,39003,27016
2020-03-27,126.35337687001055,98.62727222288532,56.03256292347758,34804,47550,8740
2020-03-28,72.0140846482014,176.53159724952212,60.018435847030595,26081,33773,20511
2020-03-29,149.6055728491595,147.72187235888038,55.50953195633427,12024,53024,24253
2020-03-30,89.83753759764357,175.1816143381126,77.01109182744835,41932,32510,17549
2020-03-31,99.72031661920367,178.39603831314523,40.04129321392389,39930,28227,22063
2020-04-01,93.8648172764074,96.44209075666694,61.67688416377998,23253,58840,9304
2020-04-02,149.66699681629856,158.31745090785563,66.1093808484911,14254,31013,30514
2020-04-03,135.40907264225555,150.19974096311665,88.8566677726331,31124,43931,34288
2020-04-04,119.44338436465733,141.04187597490065,50.95550399525726,35727,36736,27851
2020-04-05,130.24501534674596,125.08274243385533,76.19874896811909,42226,31639,35544
2020-04-06,123.0801412202298,170.65685768008552,75.71908892137165,49605,51085,25559
2020-04-07,68.17518440533574,164.68689556215838,91.99565871719251,17520,50553,36875
2020-04-08,60.62028060422783,144.4322000146836,85.84175328326953,19933,14767,11611
2020-04-09,123.0366979043023,120.88899625113623,52.91966092115088,42347,32834,11824
2020-04-10,119.8748368417634,139.4892332898846,94.73768742546619,29625,20792,39406
2020-04-11,55.45319406387733,160.6973858978566,119.30023791705034,37661,57524,17645
2020-04-12,101.07476635897271,110.25242741537019,75.03418008393635,26124,22816,9883
2020-04-13,92.0073570230793,99.1704808417947,65.22333426144571,40219,13228,9709
2020-04-14,95.17795600906138,116.69720225385134,112.33594826242353,14223,16638,33295
2020-04-15,57.46788940673348,125.48722443211496,104.68373945103666,16782,46001,31252
2020-04-16,129.16955534496344,125.19309470785217,119.17212959468335,22012,50734,14487
2020-04-17,107.93154358666033,152.1376464590339,117.62434888745595,11656,57179,22800
2020-04-18,99.35994191999947,124.70952220823729,45.87501009764512,10052,49381,33592
2020-04-19,117.12956502484066,149.5396036028718,107.59352233521004,22347,59554,18800
2020-04-20,106.53238291487833,78.27895014250309,105.83751913378408,45544,40051,23710
2020-04-21,65.90275580628722,99.86216846657388,100.36095226375102,31973,41267,16209
2020-04-22,140.51897906930796,164.41163260154457,60.35329192689011,46250,32609,21159
2020-04-23,69.29595773757708,124.9508686160218,56.23666112924914,36147,46279,34490
2020-04-24,118.02422035206422,143.90973908112235,100.49815416942161,38320,33390,27811
2020-04-25,58.01870706862057,69.328318490085,115.93789547655221,46869,17750,16081
2020-04-26,76.65498204346521,140.62759382295235,55.033097767976464,25331,40370,16797
2020-04-27,131.18291276341847,66.10995805041308,76.86216510937352,14110,29192,23423
2020-04-28,60.13683111146418,98.73200933532235,41.10518485741075,37973,14149,16649
2020-04-29,125.2319292951214,97.50528120834016,101.0175377557195,24714,22746,32457
2020-04-30,106.93599791307528,172.07754452237847,82.14560845466565,20471,21619,33606
2020-05-01,99.73872189350706,83.07937744928986,51.84871534507241,28766,31917,17999
2020-05-02,52.31178193657485,73.52410995218051,53.06451340008766,33852,31358,12339
2020-05-03,58.00468506695561,177.3503979737688,109.14527132837645,46751,16454,33716
2020-05-04,117.88832088058234,60.52824893751755,99.96715690845566,43612,22700,18488
2020-05-05,124.85808879642339,129.4655331080999,107.83761298528795,31070,25986,32564
2020-05-06,117.39760245108486,68.1911040961964,68.2876344068172,14390,19863,15044
2020-05-07,78.72245468429378,131.28557600041108,71.90270282882838,24619,34132,20656
2020-05-08,87.01639067112092,79.78525513843843,66.81651582589116,14794,54039,39265
2020-05-09,137.14153363719961,78.68858325008526,56.643512425274885,48637,38566,34400
2020-05-10,131.12151300716639,162.01631757288555,56.34859006360729,32174,51311,35756
2020-05-11,148.23426994255618,94.78475263958205,84.50664803030828,46514,31966,30435
2020-05-12,142.88260467149416,117.35547128560972,46.298108533520654,46049,41134,34503
2020-05-13,56.12242099531994,66.48770810694958,112.42654474367755,10986,47398,27901
2020-05-14,64.04013987663885,100.24354318921546,48.904987329737054,39653,33928,17187
2020-05-15,58.72022059858995,173.94171757898357,57.53237044149955,30331,16738,29809
2020-05-16,141.54406547223874,88.98131162401427,82.42551080634806,14538,28314,30864
2020-05-17,89.15626423253546,86.79152288762289,90.63305706747147,44412,19595,16709
2020-05-18,89.7865846463099,94.60905304700216,88.28418091209035,27015,39742,21414
2020-05-19,70.56084948755867,144.9217126738737,58.66238302740165,30822,23748,22574
2020-05-20,110.39054159238373,150.82049191081185,72.55299245034055,45965,34401,31668
2020-05-21,111.38027541259066,137.11736118507338,112.95349023875075,32769,55526,29742
2020-05-22,71.59575649520694,109.35255798731589,42.90297467624211,44332,42220,31104
2020-05-23,64.22161088086082,85.06015021959385,116.65239077095967,32217,26586,18859
2020-05-24,73.683311387361,136.08579821213266,98.74225570798264,38301,52687,17111
2020-05-25,93.99931419068422,64.78418866876747,40.67337781848341,39297,13784,34743
2020-05-26,120.11734976867493,175.88573573202896,98.40681986039087,31183,17501,18191
2020-05-27,132.87395568776714,118.91579915224258,79.59612063476825,48273,53828,30997
2020-05-28,101.58430787128933,76.12851079132774,55.38931360577898,17717,25290,27927
2020-05-29,90.11205731959853,177.1073491192026,68.4461975161457,43160,57239,26312
2020-05-30,64.36364717676261,109.54250657251943,43.06027765599226,43179,39268,38473
2020-05-31,101.75216790888504,123.10083510925018,51.71628252865588,37343,24071,37487
2020-06-01,132.1439352421599,76.94237351572461,71.30504233294262,18173,38757,9158
2020-06-02,142.5695439661638,98.46765506786913,118.94649049844405,30500,34600,34468
2020-06-03,143.10384121520028,177.42197530462036,93.16310082555208,36818,32696,13274
2020-06-04,113.39328997946184,79.70292684799192,86.82692593523214,26502,43688,14502
2020-06-05,104.01211165983706,106.59824288297398,55.499339187803955,35810,56177,34125
2020-06-06,80.31395303675254,112.65531914767229,76.48578389663898,29458,14287,14026
2020-06-07,141.73365312728697,115.71422855824045,114.95755808641435,33245,50746,18311
2020-06-08,69.51395969173211,131.046376350557,100.46043558369922,33055,54442,34327
2020-06-09,95.00141834550983,74.75632271729108,103.81142780707151,21644,21786,24973
2020-06-10,88.29118330936492,173.70100490159172,77.42460808086526,25389,52280,35579
2020-06-11,67.669180075509,68.73790436069608,50.585371987297314,36988,26541,8055
2020-06-12,82.39698559819749,138.24211923032448,108.9637470514699,31903,30304,29949
2020-06-13,92.51614835659456,170.48623245900245,93.24197804201825,16153,39945,28392
2020-06-14,99.0496586469894,100.09654541920322,98.62907733517943,24716,24269,30953
2020-06-15,90.90658745357993,153.06361740385478,106.04480788908259,12457,55037,11645
2020-06-16,51.42172515593647,118.23045114921918,67.7119680481008,40063,26453,16809
2020-06-17,144.39439221558365,99.31711290549977,114.31954277356438,11733,20026,37295
2020-06-18,94.44004136474635,156.56866449659748,89.89906435845634,12729,16261,10149
2020-06-19,77.6932471160302,60.349202359018655,74.0860398802987,32306,47935,39828
2020-06-20,58.78125782142094,118.07048081193622,80.00114804596143,31323,41563,15006
2020-06-21,78.30085608671737,161.80449720335818,99.54490378447892,40342,15708,21455
2020-06-22,51.08254847343924,69.82728576303981,115.34995951585314,25002,50442,36448
2020-06-23,98.42598521065845,162.6284525536532,80.64129350292205,20980,34736,10674
2020-06-24,109.14325587593648,103.1996234464001,51.72863734522185,45187,34456,29516
2020-06-25,87.78196247725526,173.41902490950292,44.612490231186676,22866,30351,35898
2020-06-26,118.28368798962809,101.73721257776427,64.8130010661853,12830,30882,27962
2020-06-27,123.69423976594236,127.35417016465652,102.23245845473646,43919,56947,17408
2020-06-28,54.75671458647274,127.49593480879079,91.96659184651804,23188,50753,30073
2020-06-29,99.76406925992222,143.00346914888502,55.72247922222072,37148,29814,14460
2020-06-30,123.06217486298053,91.75914133898766,85.19751637721345,39923,41469,33924
2020-07-01,105.58232983761246,132.1045192248874,74.56235991170493,30304,33186,25118
2020-07-02,79.12315867377991,171.2165589425517,97.72098547097902,42886,21472,17679
2020-07-03,69.23122719047815,61.80524015193892,41.40155144310733,43427,41310,28095
2020-07-04,55.891946817587055,174.28365709639138,59.50402654928379,26837,56240,19302
2020-07-05,143.30074488076357,159.92821230659428,112.31543349818884,22024,54695,20727
2020-07-06,143.66366883856756,162.56898140097135,95.32881727669368,30068,18271,21635
2020-07-07,103.20203752894776,177.7596334302929,54.7332436373417,27489,27111,36088
2020-07-08,118.59672061737325,153.14281747151153,80.48569033301834,16549,45446,15330
2020-07-09,86.37897538741348,120.33986847005988,42.14870787899755,20351,17121,28036
2020-07-10,90.73968364679754,96.1903449741529,86.95516985325409,47788,40301,8284
2020-07-11,144.40367678697518,62.34633303979679,116.05661304203635,29952,33191,25943
2020-07-12,133.4981468467652,146.04935335868612,78.52805136714258,12352,14348,13288
2020-07-13,122.32312499026992,177.3409169144458,105.82036411279262,41712,43937,34645
2020-07-14,82.33404345535531,142.33353244626318,108.48542242287112,33316,32188,12569
2020-07-15,94.95112421628868,110.14235144670135,84.60684743350214,17913,13383,27467
2020-07-16,78.17604614624642,105.5756413123209,92.59065702503281,33865,39888,21645
2020-07-17,54.16913012415827,66.18565995239925,80.7647979607085,48746,54373,14101
2020-07-18,100.92552939452436,147.6896603851548,54.980604949055724,14556,28611,35027
2020-07-19,59.98351914854334,128.16567380968627,96.56650233092057,11283,23493,25832
2020-07-20,128.57774025360982,81.21965623114272,108.95629859583148,34606,43011,11594
2020-07-21,115.56429168816626,82.515762512766,66.95993438233968,17732,32197,24532
2020-07-22,114.67561392908203,83.8648518046115,66.57536896004237,49066,24157,30264
2020-07-23,103.8393204403916,132.24570921670878,94.56458631740747,16825,42608,10204
2020-07-24,89.07916838001245,101.85890072250868,77.2359124906242,45132,58218,13202
2020-07-25,134.82731421015865,150.49235187097156,113.09047445770177,28182,58496,19009
2020-07-26,61.134747258244985,161.31168482688037,79.91873786818702,48872,41381,11318
2020-07-27,63.381729231193674,81.68797565820515,83.70943258809916,19135,20758,25910
2020-07-28,77.45340205941669,60.30153009477408,51.47580662476625,18850,15955,39595
2020-07-29,129.6380332996372,167.08468420566476,62.40884057511552,11664,40871,33534
2020-07-30,132.84787294419488,61.94436912891581,42.250907239023704,34574,21385,36667
2020-07-31,82.59398743719592,148.10486037187468,49.28135434612593,39474,30723,25327
2020-08-01,129.1586038710187,127.68284148535211,115.13577171934328,19782,34174,34239
2020-08-02,130.7590557784593,108.77301840754787,51.99837595081445,14880,41718,10769
2020-08-03,85.65994120782588,70.84830971159539,44.87136024815921,14238,17645,20935
2020-08-04,95.538697562019,99.40856210492532,75.74431085801642,30418,33255,31686
2020-08-05,140.43678233450794,124.16862904142708,43.79234591207779,33376,49897,18143
2020-08-06,132.48380815129596,102.49680480434824,91.7578122249851,27987,21037,27974
2020-08-07,137.27396432649516,96.95730325860748,54.31526236945181,10376,46400,17887
2020-08-08,78.4407813565075,133.8060843345019,78.49371750869611,40947,57491,17291
2020-08-09,85.91907642965455,110.36109475960984,92.29397286754505,38523,58779,39621
2020-08-10,78.67224205409659,84.6186409320367,93.54833796866083,30227,40986,26629
2020-08-11,126.97017073584536,156.557566765188,63.703432280665865,42070,19423,24932
2020-08-12,75.36857196891002,114.45835591009529,60.25436717338553,30259,14829,15937
2020-08-13,122.38599421084834,136.63928855502718,42.11794380523123,11053,50092,18501
2020-08-14,65.3120716968325,108.4043794786923,55.67817890765237,26340,25187,24085
2020-08-15,64.73762209604803,104.83239237646802,102.49724460186084,15491,30047,27413
2020-08-16,142.3132231495416,95.40986329321817,76.21032368878838,17862,46150,33546
2020-08-17,72.65138182360995,92.74300590194265,49.14024617702928,32159,51488,36787
2020-08-18,50.82719681841241,80.92980211385026,50.750521971146384,25256,56769,27841
2020-08-19,118.69459538343314,86.41335334450972,85.7937472341174,41838,27057,25121
2020-08-20,91.82756773591083,82.44515854774416,91.19465450141689,45713,42972,8458
2020-08-21,83.67873359937252,87.94001723566872,91.9757808411359,34143,25410,10264
2020-08-22,65.77722602019988,101.02376856002758,49.01371851654491,35774,18375,18761
2020-08-23,83.060073469495,144.64058340219515,111.83419351850493,12980,12892,24734
2020-08-24,113.41189506371222,177.89825640450832,43.560009030218524,20420,14998,20148
2020-08-25,82.22413305560406,103.39660122385558,83.22443946334059,43116,23149,23013
2020-08-26,119.35565848635653,110.01798271259086,98.0742495670022,47942,14662,33735
2020-08-27,66.89912703423863,83.24706191396106,47.00665693757266,31858,37074,26653
2020-08-28,128.3308827981176,175.1161363474695,56.293285358036236,26506,39586,21168
2020-08-29,58.57737005025115,119.67810948005413,101.59645559666993,40848,22758,30787
2020-08-30,83.71350394453336,71.0191041701387,45.656511274303284,37797,35604,17838
2020-08-31,112.97997189205111,92.45325193830305,105.05434656173657,17211,27100,28175
2020-09-01,115.17659263751597,156.12169248307308,61.665903003455426,39797,31415,33191
2020-09-02,112.635525199001,82.10214703326326,98.08524559493719,25591,13526,14632
2020-09-03,122.92389529058178,71.7803039803336,103.3115719819503,35390,36936,8886
2020-09-04,144.15364078933413,159.82400894660015,81.93751885489336,46243,58470,9425
2020-09-05,118.2383833765572,179.34459301933612,58.326443352611655,17789,41813,29618
2020-09-06,117.78297369310192,98.63189023430348,80.55149857701412,49901,27426,36388
2020-09-07,62.65385384670398,92.64082045901061,83.47955860753875,19591,25125,16348
2020-09-08,141.299259599167,107.04947527082871,79.46546438755212,44724,35793,29389
2020-09-09,145.65451474076372,63.82025057203417,62.32773645823484,23535,48160,13152
2020-09-10,55.52202911034685,118.94049241677408,103.49381579862239,14490,53965,30490
2020-09-11,77.2088207030783,126.01179051517035,107.9464812768842,43592,33062,23681
2020-09-12,56.490272537953224,87.04289254582454,104.90299150755887,44220,55589,15609
2020-09-13,125.90465319405536,157.79660946899608,108.31869793099419,40397,12288,38034
2020-09-14,114.39511723719048,92.6806768931902,113.3693597338319,46427,46188,20311
2020-09-15,77.42508341127606,109.29079796051099,89.27458829765088,25904,19140,12577
2020-09-16,93.40610622004218,110.81369922745867,75.52383942927244,37711,51592,21783
2020-09-17,133.09961899043438,107.17793779063655,117.66335828181751,48424,13766,10207
2020-09-18,137.03988969367975,96.86610879176943,87.01151225608506,11504,40254,20301
2020-09-19,68.1428223059728,78.19724065286981,107.00439262034055,37935,18838,34216
2020-09-20,115.34698055450933,100.27937423660012,112.4091093921133,25973,27154,33011
2020-09-21,146.93340156063496,89.65045657697429,100.09850190219959,27932,43212,27694
2020-09-22,93.42969251086166,106.78900887994999,65.01525566394419,34491,40691,8925
2020-09-23,139.28591114967685,96.44036747671682,100.18575817164202,30291,12341,39294
2020-09-24,65.29493878197329,105.17906523205798,56.77657288268356,39675,54266,11667
2020-09-25,85.34876605592132,63.32375256409784,69.90365185646084,44906,16285,23844
2020-09-26,87.42486102207326,68.33288649049803,77.61918923183103,40389,22379,35657
2020-09-27,95.56052845387464,95.83559217990984,117.37636208025027,34587,15453,13732
2020-09-28,56.701392199081894,98.05756055584338,104.81393530554942,13119,44836,32879
2020-09-29,116.82549786002863,62.74734616015146,53.13012930489522,12075,17451,36545
2020-09-30,128.99950306696093,179.0034119229685,111.1029963868321,26232,30816,21853
2020-10-01,83.44985062752946,79.17960818109985,46.50392664456797,40908,16468,21626
2020-10-02,73.73531890842473,125.91796888412912,44.82876277611115,30329,39797,29539
2020-10-03,52.610584306870145,129.32394461734796,103.77494350719205,24217,44018,19738
2020-10-04,103.36529080756111,98.85124949082142,52.09058495144233,16013,21758,16799
2020-10-05,66.00544418112237,172.0981433724085,53.1774374310989,47019,57344,17647
2020-10-06,88.09265167103392,116.88854973145122,64.08217597850435,20272,14276,21674
2020-10-07,90.4785194179612,162.7664022444269,97.74276586778537,12144,20366,30318
2020-10-08,71.35884812316642,179.78844381274223,116.17680499476107,42716,31654,36183
2020-10-09,97.19518902213999,131.37269829471927,114.47344896805353,13336,32236,17293
2020-10-10,105.18119909194746,67.71105680979065,97.69664764015005,25919,13552,9801
2020-10-11,116.79467069324389,91.24679516885936,45.49326625984843,39863,20045,23737
2020-10-12,75.40995758671707,130.84243790904378,41.051625336264294,17893,43999,39859
2020-10-13,121.50777291767939,119.46901157673821,62.556836644832885,33921,59226,13260
2020-10-14,135.4377510873295,129.12335467236363,44.53958446417498,44045,38549,32355
2020-10-15,63.480936164542136,99.64139578383119,117.16625860605392,41301,56565,38927
2020-10-16,50.356537473188844,124.13284874566638,105.22351467378297,14168,17240,17884
2020-10-17,70.13456891986027,110.40484970098592,50.89765602850268,26041,43660,14802
